data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
2015-01-01,14110,M,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,28,8.208219178082192,2.0,3169.39
2015-01-01,10297,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Com os pais,27,6.216438356164384,1.0,24865.21
2015-01-01,2253,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,31,10.427397260273972,3.0,1717.59
2015-01-01,6535,F,False,True,0,Empresário,Outros,União/Casado,Casa,50,1.747945205479452,2.0,5109.17
2015-01-01,10339,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,31,6.383561643835616,3.0,512.32
2015-01-01,13914,M,True,True,0,Empresário,Outros,União/Casado,Casa,31,11.043835616438356,2.0,24509.8
2015-01-01,15178,M,False,True,1,Empresário,Outros,União/Casado,Casa,34,3.202739726027397,3.0,1985.93
2015-01-01,7671,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,59,,2.0,10757.24
2015-01-01,1877,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,64,,1.0,2309.04
2015-01-01,10810,M,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,27,1.5178082191780822,3.0,1594.22
2015-01-01,2573,M,False,False,0,Empresário,Outros,União/Casado,Casa,32,0.8082191780821918,2.0,4547.94
2015-01-01,15295,M,True,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,33,0.536986301369863,3.0,1923.23
2015-01-01,9376,F,False,False,0,Servidor público,Outros,Separado,Casa,53,33.78630136986301,1.0,13365.25
2015-01-01,11856,M,True,False,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,43,18.336986301369866,4+,12082.92
2015-01-01,16124,F,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,51,16.386301369863013,2.0,4434.25
2015-01-01,10276,M,False,True,0,Empresário,Outros,Solteiro,Casa,40,16.13972602739726,1.0,14412.61
2015-01-01,3605,F,False,True,0,Empresário,Outros,Solteiro,Casa,49,1.5205479452054795,1.0,1413.7
2015-01-01,664,M,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,24,1.356164383561644,3.0,2440.24
2015-01-01,6606,F,False,True,0,Empresário,Outros,Solteiro,Com os pais,35,4.6,1.0,15580.96
2015-01-01,10760,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,30.117808219178084,2.0,4704.81
2015-01-01,4172,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,47,5.846575342465752,1.0,4462.83
2015-01-01,1911,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,42,0.8356164383561644,2.0,1622.97
2015-01-01,1956,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,62,,2.0,1115.81
2015-01-01,10292,F,True,True,0,Empresário,Outros,União/Casado,Casa,50,19.30958904109589,2.0,4699.34
2015-01-01,1663,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,59,,2.0,2896.44
2015-01-01,15644,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,5.715068493150685,2.0,3130.42
2015-01-01,14210,F,True,True,0,Empresário,Outros,Solteiro,Casa,51,0.873972602739726,1.0,2029.38
2015-01-01,7196,F,False,True,0,Empresário,Outros,União/Casado,Casa,48,8.967123287671232,2.0,2952.57
2015-01-01,12146,F,False,True,0,Empresário,Outros,União/Casado,Casa,48,3.276712328767123,2.0,6685.74
2015-01-01,2020,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,57,,3.0,1144.98
2015-01-01,16043,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,39.48767123287672,2.0,18589.35
2015-01-01,7057,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,,2.0,5116.93
2015-01-01,15632,F,False,True,1,Servidor público,Outros,União/Casado,Com os pais,40,15.975342465753426,3.0,2369.62
2015-01-01,13402,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,29,0.3479452054794521,3.0,8538.98
2015-01-01,13959,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Aluguel,39,7.120547945205479,2.0,941.38
2015-01-01,1797,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,,2.0,1748.48
2015-01-01,12106,F,True,False,1,Empresário,Superior completo,União/Casado,Casa,30,5.657534246575342,3.0,3594.85
2015-01-01,7168,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,53,11.134246575342466,2.0,1646.71
2015-01-01,13973,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,2.0383561643835617,2.0,583.86
2015-01-01,8249,M,True,False,1,Servidor público,Outros,União/Casado,Casa,59,11.895890410958906,3.0,15159.6
2015-01-01,9324,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,54,3.263013698630137,2.0,675.21
2015-01-01,9084,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,59,,1.0,3028.73
2015-01-01,4622,F,True,False,1,Empresário,Superior completo,Solteiro,Casa,27,4.523287671232877,2.0,3619.63
2015-01-01,15330,M,True,False,1,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,40,17.043835616438358,2.0,15375.48
2015-01-01,13254,F,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,36,3.3479452054794514,4+,2943.49
2015-01-01,10494,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,59,,2.0,5131.34
2015-01-01,185,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,44,19.45205479452055,1.0,15351.7
2015-01-01,13024,F,False,True,0,Empresário,Outros,União/Casado,Casa,47,8.926027397260274,2.0,4679.37
2015-01-01,2550,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,15.232876712328768,3.0,8370.15
2015-01-01,7519,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,54,,1.0,1684.14
2015-01-01,12336,M,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,47,3.1150684931506847,3.0,3030.06
2015-01-01,841,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,61,,2.0,1804.71
2015-01-01,14805,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,31,5.298630136986302,2.0,1526.67
2015-01-01,13514,F,False,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,44,5.5178082191780815,3.0,7799.99
2015-01-01,11430,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,41,7.265753424657534,2.0,6390.86
2015-01-01,5059,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,55,8.471232876712326,2.0,6581.12
2015-01-01,14706,F,True,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,50,6.802739726027397,3.0,1664.58
2015-01-01,11604,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,57,11.835616438356164,1.0,5297.08
2015-01-01,14345,F,False,True,1,Empresário,Outros,União/Casado,Casa,40,3.6986301369863015,3.0,2837.94
2015-01-01,5505,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,40,22.19178082191781,2.0,35747.12
2015-01-01,16174,M,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,24,2.375342465753425,1.0,3329.12
2015-01-01,7383,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,28,2.5506849315068494,2.0,2086.16
2015-01-01,12341,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,4.865753424657535,2.0,3303.7
2015-01-01,3173,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,47,0.2164383561643836,2.0,5116.81
2015-01-01,11533,F,True,True,0,Servidor público,Outros,União/Casado,Casa,51,23.31232876712329,2.0,17716.87
2015-01-01,14442,F,False,True,0,Empresário,Outros,União/Casado,Casa,28,6.2027397260273975,2.0,813.29
2015-01-01,7299,F,False,True,2+,Empresário,Outros,União/Casado,Casa,33,6.0465753424657525,4+,7725.87
2015-01-01,4390,M,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,27,0.7561643835616438,2.0,1928.65
2015-01-01,5057,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,55,8.471232876712326,2.0,7100.13
2015-01-01,4221,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Viúvo,Casa,63,5.846575342465752,1.0,2091.6
2015-01-01,14266,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,38,8.293150684931506,3.0,6980.37
2015-01-01,7531,F,False,True,1,Empresário,Superior completo,União/Casado,Casa,43,4.0191780821917815,3.0,4085.63
2015-01-01,6684,F,True,False,1,Empresário,Superior completo,União/Casado,Casa,39,6.898630136986301,3.0,953.28
2015-01-01,16055,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,61,,1.0,7946.55
2015-01-01,3643,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,56,,1.0,1292.0
2015-01-01,14039,M,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,36,3.624657534246576,3.0,6648.79
2015-01-01,14399,F,False,True,2+,Empresário,Outros,União/Casado,Casa,35,2.115068493150685,4+,12294.44
2015-01-01,11986,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,64,9.183561643835615,2.0,3081.21
2015-01-01,13543,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,36,8.186301369863013,4+,4967.87
2015-01-01,45,F,False,False,0,Empresário,Superior completo,União/Casado,Casa,37,13.276712328767124,2.0,8952.08
2015-01-01,11610,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,29,8.665753424657536,3.0,5907.34
2015-01-01,12086,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,5933.98
2015-01-01,11983,F,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,36,1.0767123287671232,3.0,2831.69
2015-01-01,12970,F,False,False,0,Empresário,Outros,União/Casado,Governamental,52,0.6328767123287671,2.0,1854.41
2015-01-01,9421,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,61,,1.0,2159.99
2015-01-01,3923,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,50,5.764383561643837,1.0,1233.79
2015-01-01,5381,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,1870.71
2015-01-01,511,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,55,2.8575342465753426,2.0,2884.24
2015-01-01,7463,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,44,1.7945205479452055,2.0,702.08
2015-01-01,5389,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,1276.69
2015-01-01,6588,F,False,True,2+,Servidor público,Superior completo,União/Casado,Casa,43,20.27671232876712,4+,2891.85
2015-01-01,8553,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,50,27.65479452054794,3.0,16627.7
2015-01-01,14039,M,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,36,3.624657534246576,3.0,6648.79
2015-01-01,14244,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,24,2.7890410958904117,4+,1827.35
2015-01-01,8824,M,True,True,1,Servidor público,Superior completo,União/Casado,Casa,31,13.471232876712326,3.0,15197.29
2015-01-01,10793,F,False,False,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Com os pais,41,20.86027397260274,4+,7958.21
2015-01-01,9132,M,True,True,1,Empresário,Outros,União/Casado,Casa,41,11.627397260273971,3.0,5082.97
2015-01-01,16275,F,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,10.967123287671232,4+,5519.41
2015-01-01,15502,F,False,False,0,Servidor público,Superior completo,Separado,Com os pais,53,5.454794520547946,1.0,3537.57
2015-01-01,4355,F,True,True,1,Empresário,Superior completo,União/Casado,Casa,31,4.427397260273971,3.0,1375.05
2015-01-01,4760,F,True,True,1,Empresário,Superior completo,Solteiro,Casa,38,5.769863013698631,2.0,607.89
2015-01-01,10861,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,42,8.104109589041098,1.0,2260.31
2015-01-01,13807,M,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,45,4.287671232876712,2.0,3106.49
2015-01-01,9084,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,59,,1.0,3028.73
2015-01-01,11823,F,True,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,38,1.1561643835616435,3.0,4965.06
2015-01-01,12092,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,11.413698630136984,2.0,1948.23
2015-01-01,14463,F,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,40,3.4547945205479453,4+,16611.47
2015-01-01,4737,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,57,,1.0,3010.49
2015-01-01,7129,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,55,6.3780821917808215,1.0,1726.03
2015-01-01,15127,F,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Governamental,49,5.493150684931507,2.0,2007.63
2015-01-01,7788,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,3.1643835616438367,2.0,2794.3
2015-01-01,9734,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,35,9.12054794520548,3.0,2478.46
2015-01-01,10683,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,32,5.013698630136987,2.0,3737.29
2015-01-01,5964,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,31,9.89315068493151,3.0,6977.17
2015-01-01,9255,F,False,False,0,Empresário,Outros,União/Casado,Casa,50,4.931506849315068,2.0,825.29
2015-01-01,4097,M,True,True,0,Servidor público,Superior completo,União/Casado,Casa,38,0.463013698630137,2.0,2325.56
2015-01-01,12640,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,41,6.953424657534248,3.0,1924.71
2015-01-01,8929,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,5.282191780821917,1.0,3414.81
2015-01-01,2607,F,True,True,0,Empresário,Outros,União/Casado,Casa,40,3.895890410958904,2.0,3697.59
2015-01-01,975,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,1146.6
2015-01-01,8780,M,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,40,0.7753424657534247,4+,2063.33
2015-01-01,12038,F,True,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Com os pais,30,5.153424657534247,3.0,2963.48
2015-01-01,12163,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,67,,2.0,5885.1
2015-01-01,11904,F,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Com os pais,28,4.909589041095892,2.0,1325.53
2015-01-01,4888,F,False,True,1,Servidor público,Outros,União/Casado,Casa,39,6.882191780821918,3.0,3200.63
2015-01-01,2903,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,45,1.6410958904109592,2.0,3049.17
2015-01-01,12866,M,True,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,36,6.786301369863014,4+,5887.87
2015-01-01,9330,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,8.517808219178082,3.0,11880.3
2015-01-01,8027,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,14.643835616438356,2.0,2538.29
2015-01-01,5008,M,True,True,1,Servidor público,Outros,União/Casado,Casa,32,9.805479452054792,3.0,12410.0
2015-01-01,1521,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,63,31.750684931506854,1.0,6475.32
2015-01-01,4586,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,45,3.854794520547945,1.0,2354.02
2015-01-01,12999,M,True,True,1,Servidor público,Outros,União/Casado,Casa,32,10.764383561643836,3.0,24277.98
2015-01-01,8660,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,40,4.6876712328767125,2.0,4686.99
2015-01-01,13081,M,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,42,1.6739726027397257,2.0,2374.84
2015-01-01,13383,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,38,6.183561643835616,2.0,2493.89
2015-01-01,4739,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,57,,1.0,2480.96
2015-01-01,12686,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,29,3.7013698630136975,4+,4739.37
2015-01-01,2864,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,63,,2.0,3978.78
2015-01-01,13901,F,False,True,0,Empresário,Outros,União/Casado,Casa,46,2.5342465753424657,2.0,2375.06
2015-01-01,7935,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,,3.0,2193.0
2015-01-01,10672,M,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,44,6.934246575342466,2.0,7467.41
2015-01-01,2281,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,27,1.1726027397260277,1.0,2523.7
2015-01-01,4986,F,True,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,36,7.052054794520547,3.0,5210.42
2015-01-01,2004,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,29,0.2547945205479452,2.0,5077.28
2015-01-01,8543,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,32,9.556164383561644,2.0,1633.46
2015-01-01,7997,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,60,23.263013698630136,2.0,4303.09
2015-01-01,10133,F,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,42,1.9616438356164383,4+,1273.46
2015-01-01,16459,F,True,True,1,Empresário,Outros,União/Casado,Governamental,44,21.86027397260274,3.0,4913.37
2015-01-01,11743,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,27,6.846575342465752,2.0,3574.41
2015-01-01,16058,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,7.465753424657534,2.0,1957.57
2015-01-01,4143,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,67,,2.0,736.52
2015-01-01,15603,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,32,8.123287671232879,3.0,5624.1
2015-01-01,7057,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,,2.0,5116.93
2015-01-01,7351,F,True,True,1,Empresário,Outros,União/Casado,Casa,42,5.758904109589041,3.0,2294.54
2015-01-01,3927,F,False,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Com os pais,48,7.104109589041097,3.0,8265.71
2015-01-01,7164,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,33,4.627397260273972,1.0,10688.95
2015-01-01,2902,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,45,1.6410958904109592,2.0,3453.77
2015-01-01,6269,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,26,0.8301369863013699,1.0,3510.91
2015-01-01,4746,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,33,7.526027397260274,3.0,2570.73
2015-01-01,10784,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,41,14.189041095890412,2.0,3928.83
2015-01-01,14527,F,False,True,1,Empresário,Outros,União/Casado,Casa,40,4.216438356164384,3.0,1978.67
2015-01-01,12995,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,1.0876712328767124,2.0,327.51
2015-01-01,11726,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,50,26.528767123287672,1.0,3391.99
2015-01-01,9515,F,False,False,0,Empresário,Superior completo,União/Casado,Casa,30,7.432876712328768,2.0,2951.87
2015-01-01,3485,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,58,,2.0,4167.64
2015-01-01,15429,M,False,False,0,Empresário,Outros,União/Casado,Casa,38,4.287671232876712,2.0,5449.72
2015-01-01,6633,F,False,True,0,Empresário,Superior completo,União/Casado,Casa,40,9.41095890410959,2.0,2648.85
